stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
de:11000:900181507::2,,spindlersfelder_str._(berlin),bushalt_an_der_wuhlheide_ht._spindlersfelder_str.,52.455914,13.557568,0,,0,,5656_spindlersfelder_str._(berlin),4.0
de:11000:900181506::2,,nixenstr._(berlin),bushalt_an_der_wuhlheide_vor_nixenstraße,52.456695,13.550339,0,,0,,5656_nixenstr._(berlin),4.0
de:11000:900181003::4,,freizeit-_und_erholungszentrum_(berlin),bushalt_weiskopffstr._ht._an_der_wuhlheide,52.457669,13.541604,0,,0,,5656_freizeit-_und_erholungszentrum_(berlin),4.0
de:11000:900181505::2,,weiskopffstr._(berlin),tram-_u._bussteig_weiskopffstraße_vor_parkstraße,52.457639,13.53976,0,,0,,5656_weiskopffstr._(berlin),4.0
de:11000:900100501::3,,u_schwartzkopffstr._(berlin),bushalt_chausseestraße_ht._ggü._wöhlertstraße,52.535206,13.377126,0,,0,,5555_u_schwartzkopffstr._(berlin),4.0
de:11000:900181504::2,,ostendstr._(berlin),tram-_u._bushalt_ostendstraße_ht._waldowstraße,52.457265,13.533839,0,,0,,5656_ostendstr._(berlin),4.0
de:11000:900100710::1,4,u_naturkundemuseum_(berlin),tram-_u._bushalt_chaussee-_ht._invalidenstr_pos._4,52.530125,13.383478,0,,0,,5555_u_naturkundemuseum_(berlin),4.0
de:11000:900181503::2,,rathenaustr./htw_(berlin),tram-_u._bushalt_wilhelminenhof._ht._rathenaustr.,52.458734,13.526039,0,,0,,5656_rathenaustr./htw_(berlin),4.0
de:11000:900100506::4,,hannoversche_str._(berlin),bushalt_chausseestraße_vor_hannoversche_straße,52.528093,13.386063,0,,0,,5555_hannoversche_str._(berlin),4.0
de:11000:900100535::2,,leipziger_str./wilhelmstr._(berlin),bushaltestelle_leipziger_straße_vor_wilhelmstraße,52.509884,13.382877,0,,0,,5555_leipziger_str./wilhelmstr._(berlin),4.0
de:11000:900100019::9,,u_oranienburger_tor_(berlin),tram-_und_bussteig_friedr._v._reinhardtstr._pos._3,52.524409,13.387608,0,de:11000:900100019,0,,5555_u_oranienburger_tor_(berlin),4.0
de:11000:900181502::2,,firlstr._(berlin),tram-_und_bushaltestelle_wilhelminenhofstraße_vor_firlstraße,52.460657,13.521533,0,,0,,5656_firlstr._(berlin),4.0
de:11000:900100001::5,,s+u_friedrichstr._bhf_(berlin),bushalt_friedrichstraße_vor_georgenstraße,52.520578,13.388116,0,,0,,5555_s+u_friedrichstr._bhf_(berlin),4.0
de:11000:900100528::5,2,u_stadtmitte_(berlin),bushalt_leipziger_straße_ht._friedrichstr._pos._2,52.510309,13.390395,0,,0,,5555_u_stadtmitte_(berlin),4.0
de:11000:900100010::5,,u_mohrenstr._(berlin),bushalt_wilhelmstraße_ht._voßstraße,52.511208,13.383489,0,,0,,5555_u_mohrenstr._(berlin),4.0
de:11000:900191515::1,,dammweg/bergaustr._(berlin),bushalt_dammweg_hinter_bergaustraße,52.476207,13.476184,0,,0,,5656_dammweg/bergaustr._(berlin),4.0
de:11000:900100019::3,,u_oranienburger_tor_(berlin),tram-_und_bussteig_friedr._v._oranienb._s._pos._2,52.525682,13.387391,0,de:11000:900100019,0,,5555_u_oranienburger_tor_(berlin),4.0
de:11000:900100506::5,,hannoversche_str._(berlin),bushalt_chausseestraße_ht._torstraße,52.527734,13.38673,0,,0,,5555_hannoversche_str._(berlin),4.0
de:11000:900171543::1,,kohlweißlingstr._(berlin),bushalt_apollofalterallee_hinter_alt-biesdorf,52.505535,13.56791,0,,0,,5656_kohlweißlingstr._(berlin),4.0
de:11000:900100710::2,5,u_naturkundemuseum_(berlin),tram-_u._bushalt_chaussee-_vor_invalidenstr_pos._5,52.530277,13.383543,0,,0,,5555_u_naturkundemuseum_(berlin),4.0
de:11000:900193501::1,,adlergestell/glienicker_weg_(berlin),bushalt_adlergestell_vor_köpenicker_straße,52.429261,13.550133,0,,0,,5656_adlergestell/glienicker_weg_(berlin),4.0
de:11000:900100501::4,,u_schwartzkopffstr._(berlin),bushalt_chausseestraße_ht._wöhlertstraße,52.53652,13.375757,0,,0,,5555_u_schwartzkopffstr._(berlin),4.0
de:11000:900185501::1,,"berlin,_zum_seeblick",tram-_u._bussteig_adlergestell_ht._zum_seeblick,52.379732,13.643509,0,de:11000:900185501,0,,"5656_berlin,_zum_seeblick",4.0
de:11000:900185503::1,,adlergestell/vetschauer_allee_(berlin),bushalt_vetschauer_allee_ht._adlergestell,52.386551,13.634135,0,,0,,5656_adlergestell/vetschauer_allee_(berlin),4.0
de:11000:900185504::1,,lübbenauer_weg_(berlin),bushalt_vetschauer_allee_ht._lübbenauer_weg,52.391277,13.635064,0,,0,,5656_lübbenauer_weg_(berlin),4.0
de:11000:900185505::1,,schappachstr._(berlin),bushalt_vetschauer_allee_vor_schappachstraße,52.394715,13.63186,0,,0,,5656_schappachstr._(berlin),4.0
de:11000:900186001::4,10,s_grünau_(berlin),bushalt_adlergestell_vor_wassersportallee_pos._10,52.413133,13.574808,0,,0,,5656_s_grünau_(berlin),4.0
de:11000:900150051::2,,konrad-wolf-str./gärtnerstr._(berlin),bushalt_konrad-wolf-straße_vor_gärtnerstraße,52.54817,13.500174,0,,0,,5656_konrad-wolf-str./gärtnerstr._(berlin),4.0
de:11000:900193501::2,,adlergestell/glienicker_weg_(berlin),bushalt_adlergestell_hinter_glienicker_weg,52.429966,13.549569,0,,0,,5656_adlergestell/glienicker_weg_(berlin),4.0
de:12069:900220068::2,,"teltow,_zehlendorfer_str.",bushalt_zehlendorfer_straße_vor_berliner_straße,52.40184,13.268214,0,,0,,"5953_teltow,_zehlendorfer_str.",4.0
de:11000:900171543::2,,kohlweißlingstr._(berlin),bushalt_apollofalterallee_vor_alt-biesdorf,52.50583,13.568363,0,,0,,5656_kohlweißlingstr._(berlin),4.0
de:12069:900220068::1,,"teltow,_zehlendorfer_str.",bushalt_zehlendorfer_straße_hinter_berliner_straße,52.40167,13.268272,0,,0,,"5953_teltow,_zehlendorfer_str.",4.0
de:11000:900176524::1,,"berlin,_alt-mahlsdorf",bushalt_hönower_straße_vor_alt-mahlsdorf,52.505864,13.612893,0,,0,,"5656_berlin,_alt-mahlsdorf",4.0
de:11000:900176525::3,,"berlin,_rahnsdorfer_str.",bushalt_hultschiner_damm_ht._ggü._rahnsdorfer_str.,52.498008,13.612798,0,de:11000:900176525,0,,"5656_berlin,_rahnsdorfer_str.",4.0
de:11000:900176537::1,,eichenhofweg_(berlin),bushalt_hultschiner_damm_ht._eichenhofweg,52.490528,13.607297,0,,0,,5656_eichenhofweg_(berlin),4.0
de:11000:900176536::1,,bruchsaler_str._(berlin),bushalt_hultschiner_damm_ht._paul-wegener-straße,52.488275,13.60577,0,,0,,5656_bruchsaler_str._(berlin),4.0
de:11000:900176537::2,,eichenhofweg_(berlin),bushalt_hultschiner_damm_vor_voltastr.,52.490893,13.607684,0,,0,,5656_eichenhofweg_(berlin),4.0
de:11000:900176526::1,,ledebourstr._(berlin),bushalt_hultschiner_damm_ht._lutherstraße,52.493928,13.609907,0,,0,,5656_ledebourstr._(berlin),4.0
de:11000:900176525::4,,"berlin,_rahnsdorfer_str.",bushalt_hultschiner_damm_vor_rahnsdorfer_str.,52.498304,13.613129,0,,0,,"5656_berlin,_rahnsdorfer_str.",4.0
de:11000:900176524::2,,"berlin,_alt-mahlsdorf",bushalt_hönower_straße_ht._alt-mahlsdorf,52.50669,13.612765,0,,0,,"5656_berlin,_alt-mahlsdorf",4.0
de:11000:900176008::2,,wilhelmsmühlenweg_(berlin),tram-_u._bushalt_hönower_str._in_höhe_wilhemsmühlenweg,52.508207,13.612966,0,,0,,5656_wilhelmsmühlenweg_(berlin),4.0
de:11000:900150531::2,,werneuchener_str./große-leege-str._(berlin),bushalt_große-leege-straße_ht._werneuchener_straße,52.541458,13.494393,0,,0,,5656_werneuchener_str./große-leege-str._(berlin),4.0
de:11000:900175015::3,,u_louis-lewin-str._(berlin),bushalt_louis-lewin-straße_ht._böhlener_straße,52.539835,13.619725,0,,0,,5656_u_louis-lewin-str._(berlin),9.0
de:11000:900150530::2,,große-leege-str./freienwalder_str._(berlin),bushalt_große-leege-straße_vor_freienwalde_straße,52.542711,13.496505,0,,0,,5656_große-leege-str./freienwalder_str._(berlin),4.0
de:11000:900171541::1,,boschpoler_platz_(berlin),bushalt_boschpoler_straße_hinter_eckermannstraße,52.527528,13.55579,0,,0,,5656_boschpoler_platz_(berlin),4.0
de:11000:900171522::3,,"berlin,_cecilienstr./oberfeldstr.",bushalt_oberfeldstraße_vor_cecilienstraße,52.529361,13.558012,0,,0,,"5656_berlin,_cecilienstr./oberfeldstr.",4.0
de:11000:900176543::1,,gielsdorfer_str._(berlin),bushalt_wilhelmsmühlenweg_vor_gielsdorfer_straße,52.509676,13.605926,0,,0,,5656_gielsdorfer_str._(berlin),4.0
de:11000:900176543::2,,gielsdorfer_str._(berlin),bushalt_wilhelmsmühlenweg_hinter_gielsdorfer_str.,52.509578,13.606193,0,,0,,5656_gielsdorfer_str._(berlin),4.0
de:11000:900150050::2,,große-leege-str./bahnhofstr._(berlin),bushaltestelle_große-leege-straße_hinter_bahnhofstraße,52.545367,13.499639,0,,0,,5656_große-leege-str./bahnhofstr._(berlin),4.0
de:11000:900161515::1,,schwarzmeerstr._(berlin),bushalt_volkradstraße_vor_schwarzmeerstraße,52.501971,13.509302,0,,0,,5656_schwarzmeerstr._(berlin),4.0
de:11000:900160016::3,,freiaplatz_(berlin),tramhaltestelle_und_bushaltestelle_siegfriedstraße_vor_rüdigerstraße,52.515477,13.498659,0,,0,,5656_freiaplatz_(berlin),4.0
de:11000:900171010::4,,"berlin,_cecilienstr./blumberger_damm",bushalt_cecilienstraße_vor_hiltrudstraße,52.529214,13.56504,0,,0,,"5656_berlin,_cecilienstr./blumberger_damm",4.0
de:11000:900171541::2,,boschpoler_platz_(berlin),bushalt_eckermannstraße_hinter_boschpoler_straße,52.527763,13.555629,0,,0,,5656_boschpoler_platz_(berlin),4.0
de:11000:900143513::3,,"berlin,_bucher_chaussee/achillesstr.",bushaltestelle_achillesstraße_hinter_bucher_chaussee,52.6186,13.487251,0,,0,,"5656_berlin,_bucher_chaussee/achillesstr.",4.0
de:11000:900110006::7,3,u_eberswalder_str._(berlin),bushalt_schönhauser_allee_ht._pappelallee_pos._3,52.541736,13.412401,0,,0,,5555_u_eberswalder_str._(berlin),4.0
de:11000:900110503::1,,milastr._(berlin),tram-_u._bushalt_schönh._all._ht._buchholzer_str.,52.545649,13.413102,0,,0,,5555_milastr._(berlin),4.0
de:11000:900110007::2,,"berlin,_schönhauser_allee/bornholmer_str.",tram-_u._bushalt_schönh._allee_vor_bornholmer_str.,52.554152,13.414372,0,,0,,"5656_berlin,_schönhauser_allee/bornholmer_str.",4.0
de:11000:900110001::4,,s+u_schönhauser_allee_(berlin),tram-_und_bushalt_schönhauser_allee_ht._dänenstr.,52.549258,13.413455,0,,0,,5555_s+u_schönhauser_allee_(berlin),4.0
de:11000:900110503::2,,milastr._(berlin),tram-_u._bushalt_schönhauser_allee_ht._milastraße,52.544921,13.412435,0,,0,,5555_milastr._(berlin),4.0
de:11000:900110006::8,2,u_eberswalder_str._(berlin),bushalt_schönhauser_allee_vor_pappelallee_pos._2,52.54129,13.411887,0,,0,,5555_u_eberswalder_str._(berlin),4.0
de:11000:900110013::5,4,prenzlauer_allee/ostseestr._(berlin),bushalt_prenzlauer_allee_vor_ostseestraße,52.550652,13.430171,0,,0,,5656_prenzlauer_allee/ostseestr._(berlin),9.0
de:11000:900160020::3,3,s+u_lichtenberg_bhf/siegfriedstr._(berlin),bushalt_frankfurter_allee_vor_siegfriedstr._pos._3,52.511996,13.498183,0,,0,,5656_s+u_lichtenberg_bhf/siegfriedstr._(berlin),4.0
de:11000:900143510::1,,"berlin,_chronisteneck",bushalt_achillesstraße_vor_beerbaumstraße,52.620972,13.485796,0,,0,,"5656_berlin,_chronisteneck",4.0
de:11000:900143511::1,,ballonplatz_(berlin),bushalt_achillesstraße_vor_röländer_straße,52.622231,13.483701,0,,0,,5656_ballonplatz_(berlin),4.0
de:11000:900143512::1,,röländer_str._(berlin),bushalt_röländer_straße_hinter_achtrutenberg,52.621603,13.480042,0,,0,,5656_röländer_str._(berlin),4.0
de:11000:900100515::5,,spandauer_str./marienkirche_(berlin),bushalt_karl-liebknecht-str._vor_spandauer_str.,52.520894,13.406187,0,,0,,5555_spandauer_str./marienkirche_(berlin),4.0
de:11000:900143512::2,,röländer_str._(berlin),bushalt_röländer_straße_vor_achtrutenberg,52.621465,13.479866,0,,0,,5656_röländer_str._(berlin),4.0
de:11000:900143511::2,,ballonplatz_(berlin),bushalt_achillesstraße_hinter_röländer_straße,52.621867,13.484385,0,,0,,5656_ballonplatz_(berlin),4.0
de:11000:900130503::1,,klaustaler_str._(berlin),bushalt_damerowstraße_hinter_klaustaler_straße,52.573307,13.421888,0,,0,,5656_klaustaler_str._(berlin),4.0
de:11000:900100045::5,,u_rotes_rathaus_(berlin),bushalt_spandauer_straße_ht._rathausstraße,52.518922,13.406635,0,,0,,5555_u_rotes_rathaus_(berlin),9.0
de:11000:900100515::6,,spandauer_str./marienkirche_(berlin),bushalt_spandauer_str._vor_karl-liebknecht-str.,52.520249,13.404302,0,,0,,5555_spandauer_str./marienkirche_(berlin),4.0
de:11000:900100539::1,,nikolaiviertel_(berlin),bushalt_mühlendamm_hinter_spandauer_str.,52.515945,13.407709,0,,0,,5555_nikolaiviertel_(berlin),4.0
de:11000:900143510::2,,"berlin,_chronisteneck",bushalt_achillesstraße_ht._beerbaumstraße,52.620524,13.485908,0,,0,,"5656_berlin,_chronisteneck",4.0
de:12063:900210107::1,,"falkensee,_hamburger_str.",bushalt_spandauer_straße_vor_hamburger_straße,52.558157,13.134872,0,,0,,"5350_falkensee,_hamburger_str.",9.0
de:12063:900210107::2,,"falkensee,_hamburger_str.",bushalt_spandauer_straße_hinter_berliner_straße,52.558228,13.134934,0,,0,,"5350_falkensee,_hamburger_str.",9.0
de:11000:900130502::1,,stiftsweg_(berlin),bushalt_damerowstraße_ht._hadlichstraße,52.572232,13.415748,0,,0,,5656_stiftsweg_(berlin),4.0
de:11000:900130503::2,,klaustaler_str._(berlin),bushalt_damerowstraße_hinter_klaustaler_straße,52.573547,13.422503,0,,0,,5656_klaustaler_str._(berlin),4.0
de:11000:900130001::4,,s_pankow-heinersdorf_(berlin),bushalt_damerowstraße_hinter_pasewalker_straße,52.577235,13.427901,0,,0,,5656_s_pankow-heinersdorf_(berlin),9.0
de:11000:900130502::2,,stiftsweg_(berlin),bushalt_breite_straße_ht._stiftsweg,52.572206,13.414349,0,,0,,5656_stiftsweg_(berlin),4.0
de:11000:900152007::2,,falkenberg_(berlin),bussteig_falkenberg_wendeschleife_nur_ausstieg,52.570203,13.526386,0,,0,,5656_falkenberg_(berlin),4.0
de:11000:900180019::3,,"berlin,_krkhs._köpenick/besuchereingang",bushaltestelle_salvador-allende-straße_hinter_müggelschlößchenweg,52.441653,13.593483,0,,0,,"5656_berlin,_krkhs._köpenick/besuchereingang",4.0
de:11000:900160004::6,12,s+u_lichtenberg_bhf_(berlin),bushalt_einbecker_str._vor_weitlingstraße_pos._12,52.510487,13.50116,0,,0,,5656_s+u_lichtenberg_bhf_(berlin),9.0
de:11000:900161518::1,,erieseering_(berlin),bushalt_sewanstraße_vor_splanemannstraße,52.494963,13.52079,0,,0,,5656_erieseering_(berlin),4.0
de:11000:900161518::2,,erieseering_(berlin),bushalt_sewanstraße_hinter_erieseering,52.49497,13.520524,0,,0,,5656_erieseering_(berlin),4.0
de:11000:900191513::2,,"berlin,_baumschulenstr./fähre",bushaltestelle_abfahrt_baumschulenstraße,52.471491,13.494146,0,,0,,"5656_berlin,_baumschulenstr./fähre",4.0
de:11000:900191515::2,,dammweg/bergaustr._(berlin),bushalt_dammweg_vor_bergaustraße,52.47609,13.47579,0,,0,,5656_dammweg/bergaustr._(berlin),4.0
de:11000:900191002::1,,s_plänterwald_(berlin),bushalt_köpenicker_landstraße_vor_s_plänterwald,52.479381,13.474209,0,,0,,5656_s_plänterwald_(berlin),4.0
de:11000:900161515::2,,schwarzmeerstr._(berlin),bushalt_volkradstraße_hinter_schwarzmeerstraße,52.501975,13.509427,0,,0,,5656_schwarzmeerstr._(berlin),4.0
de:11000:900152007::3,,falkenberg_(berlin),bussteig_falkenberg_einstieg_am_tramsteig,52.570045,13.527725,0,,0,,5656_falkenberg_(berlin),4.0
de:11000:900184001::3,,odernheimer_str._(berlin),bushalt_odernheimer_straße_hinter_hinter_der_düne,52.423921,13.680489,0,,0,,5656_odernheimer_str._(berlin),4.0
de:11000:900120010::2,,s_ostbahnhof/erich-steinfurth-str._(berlin),bushaltestelle_straße_der_pariser_kommune_vor_erich-steinfurth-straße,52.510715,13.43719,0,,0,,5555_s_ostbahnhof/erich-steinfurth-str._(berlin),4.0
de:11000:900142501::2,,karower_damm/georgenstr._(berlin),bushalt_karower_damm_vor_lindenberger_weg,52.593866,13.461669,0,,0,,5656_karower_damm/georgenstr._(berlin),4.0
de:11000:900191004::4,,kiefholzstr./baumschulenstr._(berlin),bushaltestelle_kiefholzstr._vor_baumschulenstr.,52.465374,13.487415,0,,0,,5656_kiefholzstr./baumschulenstr._(berlin),4.0
de:11000:900195504::2,,wegedornstr._(berlin),bushalt_wegedornstraße_ht._schönefelder_chaussee,52.415972,13.53065,0,,0,,5656_wegedornstr._(berlin),4.0
de:11000:900195513::1,,braunellensteig_(berlin),bushalt_wegedornstraße_vor_teichrohrweg,52.418971,13.526461,0,,0,,5656_braunellensteig_(berlin),4.0
de:11000:900195513::2,,braunellensteig_(berlin),bushalt_wegedornstraße_hinter_braunellensteig,52.418635,13.52677,0,,0,,5656_braunellensteig_(berlin),4.0
de:11000:900142001::1,,s_blankenburg_(berlin),bushalt_bahnhofstr._vor_dammweg,52.591059,13.441843,0,,0,,5656_s_blankenburg_(berlin),4.0
de:11000:900142507::1,,waldammerweg_(berlin),bushalt_bahnhofstraße_ht.__pirolgimpelweg,52.59083,13.447201,0,,0,,5656_waldammerweg_(berlin),4.0
de:11000:900142504::1,,krugstege_(berlin),bushalt_bahnhofstraße_vor_krugstege,52.591294,13.452074,0,,0,,5656_krugstege_(berlin),4.0
de:11000:900143509::4,,frundsbergstr._(berlin),bushalt_frundsbergstr._ht_ggü._straße_84,52.61229,13.480463,0,,0,,5656_frundsbergstr._(berlin),4.0
de:11000:900143507::1,,hagenstr._(berlin),bushalt_bahnhofstraße_vor_hagenstraße,52.611494,13.475821,0,,0,,5656_hagenstr._(berlin),4.0
de:11000:900143508::1,,kerkowstr._(berlin),bushalt_bahnhofstraße_vor_kerkowstraße,52.613324,13.471773,0,,0,,5656_kerkowstr._(berlin),4.0
de:11000:900143508::2,,kerkowstr._(berlin),bushalt_bahnhofstraße_hinter_kerkowstraße,52.613305,13.471624,0,,0,,5656_kerkowstr._(berlin),4.0
de:11000:900143507::2,,hagenstr._(berlin),bushalt_bahnhofstraße_vor_hagenstraße,52.611686,13.475202,0,,0,,5656_hagenstr._(berlin),4.0
de:11000:900143501::1,,alt-karow/bahnhofstr._(berlin),bushalt_bahnhofstr._vor_blankenburger_chaussee,52.609494,13.480496,0,,0,,5656_alt-karow/bahnhofstr._(berlin),4.0
de:11000:900142504::2,,krugstege_(berlin),bushalt_bahnhofstraße_hinter_krugstege,52.591386,13.452613,0,,0,,5656_krugstege_(berlin),4.0
de:11000:900142507::2,,waldammerweg_(berlin),bushalt_bahnhofstraße_vor_pirolgimpelweg,52.590795,13.446329,0,,0,,5656_waldammerweg_(berlin),4.0
de:11000:900134501::6,,rosenthaler_str._(berlin),bushalt_berliner_straße_ht._bahnhofstraße,52.596546,13.43317,0,,0,,5656_rosenthaler_str._(berlin),4.0
de:11000:900131523::1,,buchholzer_str._55-61_(berlin),bushalt_buchholzer_straße_ht._ggü._grumbkowstraße,52.590314,13.415841,0,,0,,5656_buchholzer_str._55-61_(berlin),4.0
de:11000:900160505::1,,reinhardsbrunner_str._(berlin),bushalt_siegfriedstraße_ht._reinhardsbrunner_str.,52.530818,13.499993,0,,0,,5656_reinhardsbrunner_str._(berlin),4.0
de:11000:900100045::4,,u_rotes_rathaus_(berlin),bushalt_spandauer_straße_vor_rathausstraße,52.518879,13.406302,0,,0,,5555_u_rotes_rathaus_(berlin),9.0
de:12063:900210641::2,,"dallgow-döberitz,_havelpark",bushalt_havelpark_richtung_nordost_position_1,52.531308,13.084219,0,,0,,"5350_dallgow-döberitz,_havelpark",9.0
de:12063:900210121::1,,"falkensee,_alter_fischerweg",bushalt_falkenhagener_straße_hinter_freimuthstraße,52.56529,13.109669,0,,0,,"5350_falkensee,_alter_fischerweg",9.0
de:11000:900134510::1,,kalvinistenweg_(berlin),bushalt_blankenfelder_straße_vor_kalvinistenweg,52.602976,13.427401,0,,0,,5656_kalvinistenweg_(berlin),4.0
de:11000:900134509::2,,"berlin,_hugenottenplatz",bushalt_blankenfelder_straße_vor_rosenthaler_weg,52.605752,13.421165,0,,0,,"5656_berlin,_hugenottenplatz",4.0
de:12063:900210121::2,,"falkensee,_alter_fischerweg",bushalt_falkenhagener_straße_hinter_alter_fischerweg,52.565489,13.109385,0,,0,,"5350_falkensee,_alter_fischerweg",9.0
de:11000:900130013::3,6,pankow_kirche_(berlin),bushalt_berliner_straße_ht._breite_straße,52.570493,13.410244,0,,0,,5656_pankow_kirche_(berlin),4.0
de:11000:900134513::1,,"berlin,_arnouxstr.",bushalt_rosenthaler_weg_ht._cunistraße,52.607589,13.425467,0,,0,,"5656_berlin,_arnouxstr.",4.0
de:11000:900134509::3,,"berlin,_hugenottenplatz",bushalt_blankenfelder_straße_ht._rosenthaler_weg,52.606762,13.41908,0,,0,,"5656_berlin,_hugenottenplatz",4.0
de:11000:900134012::3,,"berlin,_aubertstr.",bushaltestelle_blankenfelder_straße_hinter_aubertstraße,52.608213,13.415978,0,,0,,"5656_berlin,_aubertstr.",4.0
de:11000:900134012::5,,"berlin,_aubertstr.",bushaltestelle_blankenfelder_straße_vor_petitweg,52.608066,13.416161,0,,0,,"5656_berlin,_aubertstr.",4.0
de:11000:900134509::4,,"berlin,_hugenottenplatz",bushalt_blankenfelder_straße_ht._rosenthaler_weg,52.605456,13.421602,0,,0,,"5656_berlin,_hugenottenplatz",4.0
de:11000:900134510::2,,kalvinistenweg_(berlin),bushalt_blankenfelder_straße_vor_kalvinistenweg,52.603288,13.426168,0,,0,,5656_kalvinistenweg_(berlin),4.0
de:12065:900203374::1,,"papenberge,_spandauer_landstr.",bushalt_spandauer_landstraße_vor_müllersiedlung,52.597045,13.201668,0,,0,,"5252_papenberge,_spandauer_landstr.",4.0
de:12065:900203350::1,,"papenberge,_waldmeisterstr.",bushalt_spandauer_landstraße_vor_waldmeisterstraße,52.601233,13.199879,0,,0,,"5252_papenberge,_waldmeisterstr.",4.0
de:12065:900203349::1,,"nieder_neuendorf,_zur_baumschule",bushalt_dorfstraße_hinter_am_gutspark,52.609443,13.200624,0,,0,,"5252_nieder_neuendorf,_zur_baumschule",4.0
de:12065:900203372::1,,"nieder_neuendorf,_bahnhofstr.",bushalt_dorfstraße_vor_bahnhofstraße,52.60757,13.198414,0,,0,,"5252_nieder_neuendorf,_bahnhofstr.",4.0
de:12065:900203371::1,,"nieder_neuendorf,_havelpromenade",bushalt_spandauer_allee_vor_uferpromenade,52.612954,13.204355,0,,0,,"5252_nieder_neuendorf,_havelpromenade",4.0
de:12065:900203370::1,,"hennigsdorf,_clara-schabbel-str.",bushalt_spandauer_allee_vor_walter-kleinow-ring,52.621592,13.203341,0,,0,,"5252_hennigsdorf,_clara-schabbel-str.",9.0
de:12065:900200103::1,,"hennigsdorf,_stadtklubhaus",bushalt_spandauer_allee_vor_edisonstraße,52.628428,13.205019,0,,0,,"5252_hennigsdorf,_stadtklubhaus",9.0
de:12065:900200103::2,,"hennigsdorf,_stadtklubhaus",bushalt_spandauer_allee_hinter_edisonstraße,52.628095,13.204596,0,,0,,"5252_hennigsdorf,_stadtklubhaus",9.0
de:12065:900203370::2,,"hennigsdorf,_clara-schabbel-str.",bushalt_spandauer_allee_vor_clara-schabbel-straße,52.622724,13.203228,0,,0,,"5252_hennigsdorf,_clara-schabbel-str.",9.0
de:12065:900203371::2,,"nieder_neuendorf,_havelpromenade",bushalt_spandauer_allee_hinter_uferpromenade,52.613212,13.2044,0,,0,,"5252_nieder_neuendorf,_havelpromenade",4.0
de:12065:900203372::2,,"nieder_neuendorf,_bahnhofstr.",bushalt_dorfstraße_hinter_bahnhofstraße,52.607886,13.198525,0,,0,,"5252_nieder_neuendorf,_bahnhofstr.",4.0
de:12065:900203349::2,,"nieder_neuendorf,_zur_baumschule",bushalt_dorfstraße_vor_zur_baumschule,52.609568,13.200731,0,,0,,"5252_nieder_neuendorf,_zur_baumschule",4.0
de:12065:900203350::2,,"papenberge,_waldmeisterstr.",bushalt_spandauer_landstraße_hinter_waldmeisterstraße,52.600372,13.200129,0,,0,,"5252_papenberge,_waldmeisterstr.",4.0
de:12065:900203374::2,,"papenberge,_spandauer_landstr.",bushalt_spandauer_landstraße_hinter_seilersiedlung,52.596195,13.202164,0,,0,,"5252_papenberge,_spandauer_landstr.",4.0
de:11000:900143513::4,,"berlin,_bucher_chaussee/achillesstr.",bushaltestelle_achillesstraße_hinter_bucher_chaussee,52.617805,13.488281,0,,0,,"5656_berlin,_bucher_chaussee/achillesstr.",4.0
de:11000:900143514::1,,lossebergplatz_(berlin),bushalt_achillesstraße_vor_lossebergplatz,52.616931,13.490436,0,,0,,5656_lossebergplatz_(berlin),4.0
de:11000:900143515::1,,forkenzeile_(berlin),bushalt_achillesstraße_hinter_forkenzeile,52.615186,13.494315,0,,0,,5656_forkenzeile_(berlin),4.0
de:11000:900143516::1,,hofzeichendamm_(berlin),bushaltestelle_hofzeichendamm_hinter_am_hohen_feld,52.612201,13.494461,0,,0,,5656_hofzeichendamm_(berlin),4.0
de:11000:900143516::3,,hofzeichendamm_(berlin),bushaltestelle_am_hohen_feld_hinter_hofzeichendamm,52.612615,13.494648,0,,0,,5656_hofzeichendamm_(berlin),4.0
de:11000:900143515::2,,forkenzeile_(berlin),bushalt_achillesstraße_vor_forkenzeile,52.615508,13.493746,0,,0,,5656_forkenzeile_(berlin),4.0
de:11000:900143514::2,,lossebergplatz_(berlin),bushalt_achillesstraße_ht._lossebergplatz,52.616862,13.490807,0,,0,,5656_lossebergplatz_(berlin),4.0
de:11000:900160537::2,,einbecker_str./rosenfelder_str._(berlin),bushalt_rosenfelder_straße_vor_einbecker_straße,52.509291,13.503214,0,,0,,5656_einbecker_str./rosenfelder_str._(berlin),4.0
de:12069:900220088::1,,"teltow,_maxim-gorki-str.",,52.41044,13.294747,0,,0,,"5953_teltow,_maxim-gorki-str.",
de:12069:900220086::1,,"teltow,_hannemannstr.",bushalt_lichterfelder_allee_vor_hannemannstraße,52.408993,13.290953,0,,0,,"5953_teltow,_hannemannstr.",4.0
de:12069:900220087::1,,"teltow,_fritz-reuter-str.",bushalt_lichterfelder_allee_vor_fritz-reuter-straße,52.406682,13.284943,0,,0,,"5953_teltow,_fritz-reuter-str.",4.0
de:12069:900220085::1,,"teltow,_ev._diakonissenhaus",bushalt_lichterfelder_allee_hinter_wupperstraße,52.403895,13.278767,0,,0,,"5953_teltow,_ev._diakonissenhaus",4.0
de:12069:900220093::1,,"teltow,_schönower_str.",bushalt_lichterfelder_allee_hinter_ruhlsdorfer_platz,52.401902,13.271598,0,,0,,"5953_teltow,_schönower_str.",4.0
