public_artwork_id,artwork_name,artwork_type,artist_name,street,neighbourhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
9490755448,elefant,sculpture,,tschaikowskistraße,0311,11003003,13156,stone,,,,,52.5761558,13.3945275
9502962706,buddy bär,statue,,hohenzollerndamm,0402,11004004,10713,,,,,,52.4913713,13.3164954
9502964960,buddy bär,,,sächsische straße,0402,11004004,10707,,,,,,52.4923709,13.3173053
9502968276,buddy bär,statue,,hohenzollerndamm,0402,11004004,10713,,,,,,52.4915865,13.3171078
9505263933,,statue,,reuterstraße,0801,11008008,12047,,,,,,52.4886663,13.429288
9516171880,speerwerfer,statue,hans kies,danziger straße,0201,11002002,10407,metal,1966,,Q109936436,"category:speerwerfer (hans kies, berlin)",52.5284621,13.4444052
9527983443,,,,amendestraße,1201,11012012,13409,,,,,,52.5691097,13.3713037
9529022155,,,,orthstraße/ walter-nicklitz-promenade,0106,11001001,13357,,,,,,52.5516014,13.3752979
9532550370,dreiheit,sculpture,matschinsky-denninghoff,alte jakobstraße,0202,11002002,10969,,,,Q1257836,category:dreiheit (matschinsky-denninghoff),52.5036136,13.3978292
9532550375,,,,alte jakobstraße,0202,11002002,10969,,,,,,52.5034256,13.398544
9551496124,,,,spandauer damm,0405,11004004,14050,,,,,,52.5203914,13.2773697
9552957006,flötenspielerin,statue,lore plietzsch,elsa-brändström-straße,0307,11003003,13189,bronze,,,Q117448911,category:flötenspielerin (lore plietzsch),52.5598393,13.4191383
9583417510,,sculpture,sergej alexander dott,gustav-adolf-straße,0302,11003003,13086,,2007,,,file:skulptur sergej a. dott wohnanlage obersteiner weg berlin-weißensee 02.jpg,52.560504,13.4500847
9583417511,,sculpture,sergej alexander dott,gustav-adolf-straße,0302,11003003,13086,,2007,,,file:skulptur sergej a. dott wohnanlage obersteiner weg berlin-weißensee 01.jpg,52.5604658,13.449991
9583417512,,sculpture,sergej alexander dott,obersteiner weg,0302,11003003,13086,,2007,,,file:skulptur sergej a. dott wohnanlage obersteiner weg berlin-weißensee 03.jpg,52.5605847,13.4495951
9583445935,lesender knabe,statue,"siegfried krepp, gertrud claasen",pistoriusstraße,0302,11003003,13086,bronze,1974,https://commons.wikimedia.org/wiki/file:statue_pistoriusstr_19_(wei%c3%9fs)_lesender_knabe%26siegfried_krepp_gertrud_claasen%261974.jpg,Q121366444,"category:lesender knabe (siegfried krepp, gertrud claasen)",52.5520194,13.4528194
9583448463,christus,statue,bertel thorvaldsen,amalienstraße,0302,11003003,13086,,,,Q123003019,file:segensgemeinde christus2.jpg,52.5593232,13.4514252
9587970853,berliner originale,statue,gerhard thieme,am nußbaum,0101,11001001,10178,bronze,,https://photos.app.goo.gl/evbzvkqkcecopgwj9,Q111009099,"category:berliner originale (gerhard thieme, berlin)",52.5177641,13.4075224
9587970854,der angler,statue,gerhard thieme,spreeufer,0101,11001001,10178,bronze,,,Q111009021,"category:angler (gerhard thieme, berlin)",52.5170504,13.4046077
9589495370,liegender und stehendes mädchen,statue,sabine teubner mbaye,cottastraße,0311,11003003,13156,,,,Q109728975,category:dichter und mädchen (sabine teubner-mbaye),52.570736,13.3954904
9589513971,upright figure no. 9,sculpture,rené graetz,wilhelm-kuhr-straße,0307,11003003,13187,bronze,1971,,Q110317033,,52.569079,13.3938598
9589549185,lange bank,sculpture,susanne specht,cottastraße,0311,11003003,13156,concrete,2007,,Q123641204,,52.5704813,13.3928288
9589564521,mutter mit kind,statue,sabine teubner,am bürgerpark,0311,11003003,13156,sandstone,1984,,Q121704877,,52.5694611,13.3901325
9590460600,ponyreiter,statue,kypros perdios,hermann-hesse-straße,0311,11003003,13156,concrete,1977,,Q115609231,,52.5780449,13.3949292
9590483502,tanzende rollschuhläuferin,statue,axel schulz,zillertalstraße,0307,11003003,13187,bronze,1962,,Q115521116,"category:tanzende rollschuhläuferin, berlin (axel schulz)",52.5601187,13.4067915
9590509491,stehender knabe,statue,wilfried fitzenreiter,dietzgenstraße,0311,11003003,13156,bronze,1963,https://bildhauerei-in-berlin.de/wp-content/uploads/49fbbd19-7672-4386-b0fd-ef1213300c3d.jpg,Q109672277,,52.5787111,13.4054431
9591555228,große knieende,statue,georg kolbe,sensburger allee,0405,11004004,14055,bronze,1959,https://commons.wikimedia.org/wiki/file:skulptur_georg-kolbe-hain_(westend)_gro%c3%9fe_kniende%26georg_kolbe%261942_43.jpg,Q109661073,category:große kniende (georg kolbe),52.5106243,13.2514328
9591555229,großer stürzender,sculpture,georg kolbe,heerstraße,0405,11004004,14055,,,,Q110110914,,52.5084533,13.2499019
9591555230,die ruhende,sculpture,georg kolbe,pillkaller allee,0405,11004004,14055,,,,Q109836240,,52.5097382,13.2507445
9592954470,stahlknoten,installation,,tälchenbrücke,1001,11010010,12685,,,,,,52.5346847,13.5813163
9592974332,horse,installation,,tälchenbrücke,1001,11010010,12685,,,,,,52.5360724,13.5796254
9592974376,,statue,,bärensteinstraße,1001,11010010,12685,stone,,,,,52.536709,13.5769407
9592974843,schneewitchen und die 7 zwerge,,,tälchenbrücke,1001,11010010,12685,,,,,,52.5379809,13.578505
9592974844,,,,tälchenbrücke,1001,11010010,12685,,,,,,52.53771,13.5784413
9610641710,,,,hansastraße,0302,11003003,13088,metal,,,,,52.5508335,13.474596
9613470858,grüner hering,statue,,tassostraße,0302,11003003,13086,,,,,,52.5497503,13.4522084
9614998143,sterbender adler,sculpture,ludwig vordermayer,freiheitsweg,1201,11012012,13407,muschelkalk,,,Q111583411,category:sterbender adler,52.5770096,13.3497761
9629126337,,sculpture,kurt mühlenhaupt,waldemarstraße,0202,11002002,10997,,1981,,,,52.5020725,13.424255
9629126338,,sculpture,kurt mühlenhaupt,waldemarstraße,0202,11002002,10997,,1981,,,,52.502046,13.4243562
9629126381,,sculpture,kurt mühlenhaupt,waldemarstraße,0202,11002002,10997,,1981,,,,52.5020376,13.4242902
9629838102,,,,metzplatz,0703,11007007,12099,,,,,,52.459089,13.3874479
9634457790,,,,raschdorffstraße,1201,11012012,13409,,,,,,52.5703649,13.3702344
9634459704,,,,raschdorffstraße,1201,11012012,13409,,,,,,52.5703959,13.3701358
9634495282,,,,emmentaler straße,1201,11012012,13409,,,,,,52.5720997,13.3649332
9634498587,,,,reginhardstraße,1201,11012012,13409,,,,,,52.5711345,13.3685279
9653831583,,statue,,egon-erwin-kisch-straße,1109,11011011,13059,,,,,file:buddy bears egon-erwin-kisch-straße 99 berlin-neu-hohenschönhausen.jpg,52.5683251,13.5117051
9653831584,,statue,,egon-erwin-kisch-straße,1109,11011011,13059,,,,,file:buddy bears egon-erwin-kisch-straße 99 berlin-neu-hohenschönhausen.jpg,52.5683559,13.5117562
9653831585,,statue,,egon-erwin-kisch-straße,1109,11011011,13059,,,,,file:buddy bears egon-erwin-kisch-straße 99 berlin-neu-hohenschönhausen.jpg,52.5683605,13.5116842
9656279017,,,,travemünder straße,0106,11001001,13357,,,,,,52.5535079,13.3788566
9663200381,,,,koloniestraße,0106,11001001,13359,,,,,,52.5673172,13.3845846
9666862502,schwimmer,sculpture,gertrud classen,kiefholzstraße,0903,11009009,12437,bronze,1975,,Q115815552,category:schwimmer (gertrud classen),52.4640257,13.4890088
9669186674,tränke mit schwan,sculpture,,roedernallee,1201,11012012,13407,,,,Q111584070,category:tränke mit schwan,52.5774528,13.3496321
9669186675,buchablage für das totenbuch,sculpture,,freiheitsweg,1201,11012012,13407,,,,Q111584122,category:buchablage für das totenbuch,52.5772168,13.3506458
9669186676,fliegender fisch,sculpture,,büchsenweg,1201,11012012,13409,,,,Q111582537,,52.5755695,13.3663036
9669186677,blutenbrunnen,sculpture,,zur kühleweinstraße,1201,11012012,13409,,,,Q111578490,,52.5636448,13.37062
9669186678,stele iii,sculpture,,kühleweinstraße,1201,11012012,13409,,,,Q111584178,,52.5628541,13.3706096
9669186679,stele ii,sculpture,,kühleweinstraße,1201,11012012,13409,,,,Q111584293,,52.561299,13.3709282
9669186680,trennwand,sculpture,,montanstraße,1201,11012012,13407,,,,Q111584345,,52.5802313,13.3520295
9669186681,brunnenstele,sculpture,,lindauer allee,1201,11012012,13407,,,,Q111584308,,52.5743676,13.342976
9671927947,berlin dankt frankreich,sculpture,max bill,kurt-schumacher-damm,0105,11001001,13405,granite,,,Q24666180,,52.5613196,13.3261323
9675647773,,,,lübener weg,1201,11012012,13407,,,,,,52.5708053,13.3469834
9675647775,,,,vierwaldstätter weg,1201,11012012,13407,,,,,,52.5623418,13.3574643
9675651526,,,,alt-reinickendorf,1201,11012012,13407,,,,,,52.5751856,13.3505975
9675652611,,,,reginhardstraße,1201,11012012,13409,,,,,,52.5675669,13.3726271
9675661033,,,,raschdorffstraße,1201,11012012,13409,,,,,,52.571501,13.3714243
9675667453,,,,alt-reinickendorf,1201,11012012,13407,,,,,,52.5753921,13.351158
9675667669,,,,waldowstraße,1201,11012012,13403,,,,,,52.5736008,13.3347234
9675667671,,,,klemkestraße,1201,11012012,13409,,,,,,52.5743231,13.3597367
9675667737,,,,gotthardstraße,1201,11012012,13403,,,,,,52.5631843,13.3315206
9675668484,,,,ollenhauerstraße,1201,11012012,13403,,,,,,52.5712582,13.3308535
9675669443,,sculpture,,schulenburgstraße,1201,11012012,13403,,,,,,52.5746101,13.3320906
9675669444,,,,alt-reinickendorf,1201,11012012,13407,,,,,,52.5744019,13.3583163
9675669889,,,,nordbahnstraße,1201,11012012,13409,,,,,,52.572214,13.3790051
9675672535,,,,schwabstraße,1201,11012012,13409,,,,,,52.5658553,13.3733828
9675672536,,,,reinickendorfer straße,0106,11001001,13347,,,,,,52.5534543,13.3667951
9675673128,,,,gotthardstraße,1201,11012012,13407,,,,,,52.5665725,13.3435284
9675674763,,,,reginhardstraße,1201,11012012,13409,,,,,,52.5675844,13.3726197
9675674764,,,,amendestraße,1201,11012012,13409,,,,,,52.5721104,13.3748945
9675677584,,,,amendestraße,1201,11012012,13409,,,,,,52.5691024,13.3712861
9675678677,,,,borggrevestraße,1201,11012012,13407,,,,,,52.5735179,13.3388246
9675678937,bottrop-stein,sculpture,,walter-nicklitz-promenade,0106,11001001,13347,stone,,,Q118163823,file:bottrop stein berlin wedding.jpg,52.5423669,13.3735342
9675678938,,,,rütlistraße,1201,11012012,13407,,,,,,52.5625873,13.3571493
9675678942,,,,baseler straße,1201,11012012,13407,,,,,,52.5652259,13.354031
9675680431,,,,zermatter straße,1201,11012012,13407,,,,,,52.5659982,13.3523393
9675681832,,,,gotthardstraße,1201,11012012,13407,,,,,,52.5666511,13.3453301
9675687375,,,,alt-reinickendorf,1201,11012012,13407,,,,,,52.5754597,13.3487248
9676046744,,,,kühleweinstraße,1201,11012012,13409,,,,,,52.5669257,13.3698241
9676052818,,,,barfusstraße,0105,11001001,13349,,,,,,52.5595499,13.3534914
9676057837,,,,letteallee,1201,11012012,13409,,,,,,52.5636642,13.3775189
9676057838,,,,mittelbruchzeile,1201,11012012,13409,,,,,,52.5669404,13.3698198
9676067410,,,,letteallee,1201,11012012,13409,,,,,,52.5633658,13.3739206
9678340450,,,,büchsenweg,1201,11012012,13409,,,,,,52.5742404,13.3661003
9678340451,,,,kopenhagener straße,1201,11012012,13407,,,,,,52.576151,13.360499
9678340452,reliefstele,sculpture,reinhold hommes,barstraße,0402,11004004,10707,aluminium,1972,file:skulptur reliefstele europatag 1972 reinhold hommes fehrbelliner platz berlin-wilmersdorf 02.jpg,Q127326748,category:reliefstele zum europatag 1972 (reinhold hommes),52.4897607,13.314099
9678342002,,mural,,reginhardstraße,1201,11012012,13409,,,,,,52.57097,13.3691865
9678351186,,,,gamsbartweg,1201,11012012,13409,,,,,,52.5720677,13.3645701
9678351188,,graffiti,,damaschkestraße,0401,11004004,10629,,,,,,52.5018281,13.2957287
9678351189,buddy bear,,,kurfürstendamm,0407,11004004,10709,,,,,,52.4982072,13.2964838
9678352264,,,,friedrichsruher straße,0403,11004004,14193,,,,,,52.4932017,13.291443
9678374623,,,,westfälische straße,0402,11004004,10709,,,,,,52.4942122,13.3028943
9678376630,,,,württembergische straße,0402,11004004,10707,,,,,,52.4934908,13.3149986
9678379108,,,,mansfelder straße,0402,11004004,10713,,,,,,52.4883183,13.3142806
9678390596,,,,büdnerring,1201,11012012,13409,,,,,,52.5728693,13.3710101
9678396119,,,,klemkestraße,1201,11012012,13409,,,,,,52.5742436,13.3648844
9678396217,,,,büdnerring,1201,11012012,13409,,,,,,52.5727658,13.3708948
9678396417,,mural,,kopenhagener straße,1201,11012012,13407,,,,,,52.5754893,13.3603246
9678396422,,mural,graco,katharinenstraße,0407,11004004,10711,,,file:mural berliner sehenswürdigkeiten heilbronner straße katharinenstraße berlin-halensee 10.jpg,Q134974349,category:mural berlin sights (berlin-halensee),52.5007366,13.2925946
9679930452,kämpfende ziegen,sculpture,brigitte jonelat-saebisch,lachmannstraße,0202,11002002,10967,bronze,,,Q117532857,"category:ziegen (hohenstaufenplatz, berlin)",52.4912195,13.4227945
9680169214,drei grazien,statue,,hanns-eisler-straße,0301,11003003,10409,metal,,,Q111152820,"category:drei grazien (baldur schönfelder, berlin)",52.5403464,13.4505454
9681261566,schmuckvase,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,,,,Q116977412,,52.515825,13.2986004
9681263310,schmuckornament,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,stone,,,Q116948179,,52.5158813,13.2987128
9681267613,schmuckornament,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,stone,,,Q116948179,,52.5159057,13.298709
9681269606,schmuckornament,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,stone,,,Q116948179,,52.5159011,13.2985391
9681269607,,,,wittelsbacherstraße,0402,11004004,10707,,,,,,52.495039,13.3110473
9681279205,,mural,esher,fritschestraße,0401,11004004,10585,,,,Q116984066,,52.5147086,13.2993699
9681279556,schmuckornament,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,stone,,,Q116948179,,52.515865,13.298548
9681282354,schmuckvase,sculpture,gerald matzner,otto-grüneberg-weg,0401,11004004,10585,,,,Q117456447,,52.5158253,13.2986742
9681285486,schmuckvase,sculpture,gerald matzner,schustehrusstraße,0401,11004004,10585,,,,Q116984664,,52.5167529,13.2985608
9681294048,,,,,0401,11004004,,,,,,,52.5176719,13.289978
9681297955,,mural,,wulfsheinstraße,0401,11004004,10585,,,,,file:mural wulfsheinstraße 7 berlin-charlottenburg 01.jpg,52.517644,13.2972151
9685027895,,sculpture,johannes knubel,fehrbelliner platz,0402,11004004,10707,muschelkalk,1936,,,file:skulptur arbeiter-reliefs ehemaliges verwaltungsgebäude der rudolph-karstadt-ag fehrbelliner platz 1 berlin-wilmersdorf 01.jpg,52.4912839,13.3150077
9685030334,,,,wallenbergstraße,0402,11004004,10713,,,,,,52.4820987,13.3154998
9685031159,,,,wallenbergstraße,0402,11004004,10713,,,,,,52.4821183,13.3154945
9685031556,,,,caspar-theyß-straße,0404,11004004,14193,,,,,,52.4919148,13.2820366
9685037488,,sculpture,johannes knubel,fehrbelliner platz,0402,11004004,10707,muschelkalk,1936,,,file:skulptur arbeiter-reliefs ehemaliges verwaltungsgebäude der rudolph-karstadt-ag fehrbelliner platz 1 berlin-wilmersdorf 02.jpg,52.4911742,13.3150886
9685046984,,,,cunostraße,0403,11004004,14193,,,,,,52.4893425,13.2972464
9685048840,,,,barstraße,0402,11004004,10713,,,,,,52.4870662,13.3139791
9686951594,,,,pankower allee,1201,11012012,13409,,,,,,52.5639204,13.3649886
9689742208,,,,knobelsdorffstraße,0401,11004004,14059,,,,,,52.5136221,13.2962064
9693101656,wishing star,sculpture,karl ciesluk,meise,0802,11008008,12349,stone,1984,,Q116478489,,52.4313938,13.4211985
9693101657,drei liegende,sculpture,"isolde haug, azade köker, robert schmidt",hochkönigweg,0802,11008008,12347,"granite, ceramic",1985,,Q136431764,,52.4334836,13.4151943
9693101658,rhizomatische brücke,installation,"klaus zillich, jürgen d. zilling, jasper halfmann",rhizomatische brücke,0802,11008008,12349,,1985,,,,52.4330586,13.4167319
9693101659,wegzeichen,sculpture,klaus duschat,friedland promenade,0802,11008008,12349,stainless steel,1985,,Q115869498,,52.4296197,13.4090978
9693101660,großer wasserstein,sculpture,martin kuhn,am irissee,0802,11008008,12349,granite,2002,,Q115871217,,52.4337555,13.4137139
9693101662,fundstücke – graniträder,installation,raffael rheinsberg,am römersgrün,0802,11008008,12347,"steel,granite",1985,,Q116272050,,52.4390028,13.4230842
9693101663,12 speere,ensemble,susanne mahlmeister,fussgängerbrücke,0802,11008008,12349,steel,1985,,,,52.4366662,13.4197649
9693101664,12 speere,ensemble,susanne mahlmeister,fussgängerbrücke,0802,11008008,12349,steel,1985,,Q114346606,,52.4366507,13.4218316
9693101665,sarkophag,ensemble,jonathan garnham,am irissee,0802,11008008,12349,granite,2002,,Q115869622,,52.4348422,13.4137849
9693101668,wurzelhalbkugel,sculpture,marianne leisegang,am irissee,0802,11008008,12349,wood,2010,,,,52.4344579,13.4139499
9699816962,seelöwen­brunnen,,,schloßstraße,0401,11004004,14059,,,,Q116994454,category:seelöwenbrunnen schloßstraße charlottenburg,52.5127342,13.2965797
9699879638,,mural,paul blankenburg,schloßstraße,0401,11004004,14059,,1980,,Q117066764,,52.5121871,13.2968584
9699883150,stadtbad wilmersdorf,mural,,fritz-wildung-straße,0403,11004004,14199,,,,,,52.486063,13.3016489
9699883735,,,,giesebrechtstraße,0401,11004004,10629,,,,,,52.5016851,13.3102449
9706931846,,,,masurenallee,0405,11004004,14055,,,,,,52.5074032,13.2749601
9724574957,,mural,,holzstraße,0106,11001001,13409,,,,,,52.5637893,13.3780417
9724619629,,mural,,klemkestraße,1201,11012012,13409,,,,,,52.5744555,13.3697586
9724634027,,,,aroser allee,1201,11012012,13407,,,,,,52.5714908,13.3517537
9724634756,,,,oudenarder straße,0105,11001001,13347,,,,,,52.5535386,13.3641631
9724635629,,,,epensteinstraße,1201,11012012,13409,,,,,,52.5662314,13.3768407
9725249215,,,,büdnerring,1201,11012012,13409,,,,,,52.5726249,13.3704823
9725259509,,,,breitkopfstraße,1201,11012012,13409,,,,,,52.5721279,13.3630021
9727708371,,mural,,pankower allee,1201,11012012,13409,,,,,,52.5644939,13.3737422
9727746197,,mural,,pankower allee,1201,11012012,13409,,,,,,52.5645422,13.3743553
9736006185,mädchen mit spielelementen,statue,michael klein,prenzlauer allee,0301,11003003,10405,bronze,,,Q107529086,file:skulptur fröbelplatz (prenz) mädchen mit spielelementen&michael klein&1982.jpg,52.540338,13.4253145
9741690507,,graffiti,,gerichtstraße,0106,11001001,13347,,,,,,52.54277,13.3772483
9768104388,,,,travemünder straße,0106,11001001,13357,,,,,,52.554139,13.3799859
9768162852,,statue,,zähringerstraße,0402,11004004,10707,,,,,file:statue zähringerstraße 34 berlin-wilmersdorf.jpg,52.4956583,13.3139196
9768163225,,,,orthstraße/ walter-nicklitz-promenade,0106,11001001,13357,,,,,,52.5508602,13.3744871
9768175441,,,,barstraße,0402,11004004,10713,,,,Q110551761,,52.4858605,13.3143116
9769205404,,sculpture,,hobrechtstraße,0801,11008008,12047,,,,,,52.4916116,13.4257553
9775473611,,sculpture,,john-foster-dulles-allee,0104,11001001,10557,stone,1961,,,,52.5179801,13.368404
9775497704,,sculpture,karl prantl,große querallee,0104,11001001,10557,limestone,1961,,Q111358734,category:jura kalkstein (karl prantl),52.5188522,13.3684263
