area_id,neighborhood,year,data_type,crime_type_german,crime_type_english,category,value,severity_weight
10000,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,98046.0,1.0
10000,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,509.0,3.0
10000,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,31.0,4.5
10000,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,70.0,4.0
10000,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1978.0,3.5
10000,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1278.0,1.5
10000,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,578.0,3.0
10000,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,734.0,2.5
10000,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,337.0,1.0
10000,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,4196.0,2.0
10000,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1463.0,1.5
10000,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,352.0,3.5
10000,Mitte,2015,frequency,Raub,Robbery,Violent Crime,289.0,4.0
10000,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,535.0,4.5
10000,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,164.0,4.5
10000,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,12971.0,2.0
10000,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1348.0,2.5
10000,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,26957.0,1.0
10000,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,142.0,3.0
100000,Marzahn-Hellersdorf,2015,cases,Brand- stiftung,Arson,Property Crime,44.0,4.5
100000,Marzahn-Hellersdorf,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,186.0,4.0
100000,Marzahn-Hellersdorf,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2841.0,3.5
100000,Marzahn-Hellersdorf,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,995.0,1.5
100000,Marzahn-Hellersdorf,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,875.0,3.0
100000,Marzahn-Hellersdorf,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,367.0,2.5
100000,Marzahn-Hellersdorf,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,505.0,1.0
100000,Marzahn-Hellersdorf,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,5720.0,2.0
100000,Marzahn-Hellersdorf,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2655.0,1.5
100000,Marzahn-Hellersdorf,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,684.0,3.5
100000,Marzahn-Hellersdorf,2015,cases,Raub,Robbery,Violent Crime,222.0,4.0
100000,Marzahn-Hellersdorf,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,534.0,4.5
100000,Marzahn-Hellersdorf,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,121.0,4.5
100000,Marzahn-Hellersdorf,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,9624.0,2.0
100000,Marzahn-Hellersdorf,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1941.0,2.5
100000,Marzahn-Hellersdorf,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,23245.0,1.0
100000,Marzahn-Hellersdorf,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,584.0,3.0
100000,Marzahn-Hellersdorf,2015,frequency,Brand- stiftung,Arson,Property Crime,17.0,4.5
100000,Marzahn-Hellersdorf,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,72.0,4.0
100000,Marzahn-Hellersdorf,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1105.0,3.5
100000,Marzahn-Hellersdorf,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,387.0,1.5
100000,Marzahn-Hellersdorf,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,340.0,3.0
100000,Marzahn-Hellersdorf,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,143.0,2.5
100000,Marzahn-Hellersdorf,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,181.0,1.0
100000,Marzahn-Hellersdorf,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,2225.0,2.0
100000,Marzahn-Hellersdorf,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1033.0,1.5
100000,Marzahn-Hellersdorf,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,266.0,3.5
100000,Marzahn-Hellersdorf,2015,frequency,Raub,Robbery,Violent Crime,86.0,4.0
100000,Marzahn-Hellersdorf,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,208.0,4.5
100000,Marzahn-Hellersdorf,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,47.0,4.5
100000,Marzahn-Hellersdorf,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,3743.0,2.0
100000,Marzahn-Hellersdorf,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,755.0,2.5
100000,Marzahn-Hellersdorf,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,9041.0,1.0
100000,Marzahn-Hellersdorf,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,227.0,3.0
101001,Marzahn Nord,2015,cases,Brand- stiftung,Arson,Property Crime,8.0,4.5
101001,Marzahn Nord,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,24.0,4.0
101001,Marzahn Nord,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,341.0,3.5
101001,Marzahn Nord,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,82.0,1.5
101001,Marzahn Nord,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,106.0,3.0
101001,Marzahn Nord,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,39.0,2.5
101001,Marzahn Nord,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,57.0,1.0
101001,Marzahn Nord,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,631.0,2.0
101001,Marzahn Nord,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,259.0,1.5
101001,Marzahn Nord,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,21.0,3.5
101001,Marzahn Nord,2015,cases,Raub,Robbery,Violent Crime,26.0,4.0
101001,Marzahn Nord,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,56.0,4.5
101001,Marzahn Nord,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,16.0,4.5
101001,Marzahn Nord,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,641.0,2.0
101001,Marzahn Nord,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,113.0,2.5
101001,Marzahn Nord,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,1961.0,1.0
101001,Marzahn Nord,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,43.0,3.0
101001,Marzahn Nord,2015,frequency,Brand- stiftung,Arson,Property Crime,34.0,4.5
101001,Marzahn Nord,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,103.0,4.0
101001,Marzahn Nord,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1460.0,3.5
101001,Marzahn Nord,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,351.0,1.5
101001,Marzahn Nord,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,454.0,3.0
101001,Marzahn Nord,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,167.0,2.5
101001,Marzahn Nord,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,244.0,1.0
101001,Marzahn Nord,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,2701.0,2.0
101001,Marzahn Nord,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1109.0,1.5
101001,Marzahn Nord,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,90.0,3.5
101001,Marzahn Nord,2015,frequency,Raub,Robbery,Violent Crime,111.0,4.0
101001,Marzahn Nord,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,240.0,4.5
101001,Marzahn Nord,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,68.0,4.5
101001,Marzahn Nord,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,2744.0,2.0
101001,Marzahn Nord,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,484.0,2.5
101001,Marzahn Nord,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,8393.0,1.0
101001,Marzahn Nord,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,184.0,3.0
101002,Marzahn Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,9.0,4.5
101002,Marzahn Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,39.0,4.0
101002,Marzahn Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,670.0,3.5
101002,Marzahn Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,128.0,1.5
101002,Marzahn Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,180.0,3.0
101002,Marzahn Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,69.0,2.5
101002,Marzahn Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,54.0,1.0
101002,Marzahn Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,1255.0,2.0
101002,Marzahn Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,494.0,1.5
101002,Marzahn Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,62.0,3.5
101002,Marzahn Mitte,2015,cases,Raub,Robbery,Violent Crime,50.0,4.0
101002,Marzahn Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,133.0,4.5
101002,Marzahn Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,26.0,4.5
101002,Marzahn Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1887.0,2.0
101002,Marzahn Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,447.0,2.5
101002,Marzahn Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,4894.0,1.0
101002,Marzahn Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,135.0,3.0
101002,Marzahn Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,19.0,4.5
101002,Marzahn Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,83.0,4.0
101002,Marzahn Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1431.0,3.5
101002,Marzahn Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,273.0,1.5
101002,Marzahn Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,384.0,3.0
101002,Marzahn Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,147.0,2.5
101002,Marzahn Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,115.0,1.0
101002,Marzahn Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,2680.0,2.0
101002,Marzahn Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1055.0,1.5
101002,Marzahn Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,132.0,3.5
101002,Marzahn Mitte,2015,frequency,Raub,Robbery,Violent Crime,107.0,4.0
101002,Marzahn Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,284.0,4.5
101002,Marzahn Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,56.0,4.5
101002,Marzahn Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,4030.0,2.0
101002,Marzahn Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,955.0,2.5
101002,Marzahn Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,10451.0,1.0
101002,Marzahn Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,288.0,3.0
101003,Marzahn Süd,2015,cases,Brand- stiftung,Arson,Property Crime,6.0,4.5
101003,Marzahn Süd,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,25.0,4.0
101003,Marzahn Süd,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,333.0,3.5
101003,Marzahn Süd,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,87.0,1.5
101003,Marzahn Süd,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,91.0,3.0
101003,Marzahn Süd,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,44.0,2.5
101003,Marzahn Süd,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,59.0,1.0
101003,Marzahn Süd,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,722.0,2.0
101003,Marzahn Süd,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,379.0,1.5
101003,Marzahn Süd,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,112.0,3.5
101003,Marzahn Süd,2015,cases,Raub,Robbery,Violent Crime,39.0,4.0
101003,Marzahn Süd,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,64.0,4.5
101003,Marzahn Süd,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,18.0,4.5
101003,Marzahn Süd,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1774.0,2.0
101003,Marzahn Süd,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,383.0,2.5
101003,Marzahn Süd,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,3900.0,1.0
101003,Marzahn Süd,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,126.0,3.0
101003,Marzahn Süd,2015,frequency,Brand- stiftung,Arson,Property Crime,16.0,4.5
101003,Marzahn Süd,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,67.0,4.0
101003,Marzahn Süd,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,897.0,3.5
101003,Marzahn Süd,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,234.0,1.5
101003,Marzahn Süd,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,245.0,3.0
101003,Marzahn Süd,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,119.0,2.5
101003,Marzahn Süd,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,159.0,1.0
101003,Marzahn Süd,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,1946.0,2.0
101003,Marzahn Süd,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1021.0,1.5
101003,Marzahn Süd,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,302.0,3.5
101003,Marzahn Süd,2015,frequency,Raub,Robbery,Violent Crime,105.0,4.0
101003,Marzahn Süd,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,172.0,4.5
101003,Marzahn Süd,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,49.0,4.5
101003,Marzahn Süd,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,4780.0,2.0
101003,Marzahn Süd,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1032.0,2.5
101003,Marzahn Süd,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,10509.0,1.0
101003,Marzahn Süd,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,340.0,3.0
102004,Hellersdorf Nord,2015,cases,Brand- stiftung,Arson,Property Crime,4.0,4.5
102004,Hellersdorf Nord,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,28.0,4.0
102004,Hellersdorf Nord,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,606.0,3.5
102004,Hellersdorf Nord,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,122.0,1.5
102004,Hellersdorf Nord,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,200.0,3.0
102004,Hellersdorf Nord,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,81.0,2.5
102004,Hellersdorf Nord,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,108.0,1.0
102004,Hellersdorf Nord,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,1257.0,2.0
102004,Hellersdorf Nord,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,537.0,1.5
102004,Hellersdorf Nord,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,47.0,3.5
102004,Hellersdorf Nord,2015,cases,Raub,Robbery,Violent Crime,33.0,4.0
102004,Hellersdorf Nord,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,106.0,4.5
102004,Hellersdorf Nord,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,16.0,4.5
102004,Hellersdorf Nord,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1591.0,2.0
102004,Hellersdorf Nord,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,262.0,2.5
102004,Hellersdorf Nord,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,4085.0,1.0
102004,Hellersdorf Nord,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,73.0,3.0
102004,Hellersdorf Nord,2015,frequency,Brand- stiftung,Arson,Property Crime,12.0,4.5
102004,Hellersdorf Nord,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,82.0,4.0
102004,Hellersdorf Nord,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1768.0,3.5
102004,Hellersdorf Nord,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,356.0,1.5
102004,Hellersdorf Nord,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,583.0,3.0
102004,Hellersdorf Nord,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,236.0,2.5
102004,Hellersdorf Nord,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,315.0,1.0
102004,Hellersdorf Nord,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,3667.0,2.0
102004,Hellersdorf Nord,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1566.0,1.5
102004,Hellersdorf Nord,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,137.0,3.5
102004,Hellersdorf Nord,2015,frequency,Raub,Robbery,Violent Crime,96.0,4.0
102004,Hellersdorf Nord,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,309.0,4.5
102004,Hellersdorf Nord,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,47.0,4.5
102004,Hellersdorf Nord,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,4641.0,2.0
102004,Hellersdorf Nord,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,764.0,2.5
102004,Hellersdorf Nord,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,11916.0,1.0
102004,Hellersdorf Nord,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,213.0,3.0
102005,Hellersdorf Ost,2015,cases,Brand- stiftung,Arson,Property Crime,3.0,4.5
102005,Hellersdorf Ost,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,12.0,4.0
102005,Hellersdorf Ost,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,236.0,3.5
102005,Hellersdorf Ost,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,76.0,1.5
102005,Hellersdorf Ost,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,83.0,3.0
102005,Hellersdorf Ost,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,45.0,2.5
102005,Hellersdorf Ost,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,54.0,1.0
102005,Hellersdorf Ost,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,507.0,2.0
102005,Hellersdorf Ost,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,269.0,1.5
102005,Hellersdorf Ost,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,14.0,3.5
102005,Hellersdorf Ost,2015,cases,Raub,Robbery,Violent Crime,14.0,4.0
102005,Hellersdorf Ost,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,42.0,4.5
102005,Hellersdorf Ost,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,4.5
102005,Hellersdorf Ost,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,574.0,2.0
102005,Hellersdorf Ost,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,127.0,2.5
102005,Hellersdorf Ost,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,1678.0,1.0
102005,Hellersdorf Ost,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,32.0,3.0
102005,Hellersdorf Ost,2015,frequency,Brand- stiftung,Arson,Property Crime,15.0,4.5
102005,Hellersdorf Ost,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,61.0,4.0
102005,Hellersdorf Ost,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1197.0,3.5
102005,Hellersdorf Ost,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,386.0,1.5
102005,Hellersdorf Ost,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,421.0,3.0
102005,Hellersdorf Ost,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,228.0,2.5
102005,Hellersdorf Ost,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,274.0,1.0
102005,Hellersdorf Ost,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,2572.0,2.0
102005,Hellersdorf Ost,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1365.0,1.5
102005,Hellersdorf Ost,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,71.0,3.5
102005,Hellersdorf Ost,2015,frequency,Raub,Robbery,Violent Crime,71.0,4.0
102005,Hellersdorf Ost,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,213.0,4.5
102005,Hellersdorf Ost,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,41.0,4.5
102005,Hellersdorf Ost,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,2912.0,2.0
102005,Hellersdorf Ost,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,644.0,2.5
102005,Hellersdorf Ost,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,8513.0,1.0
102005,Hellersdorf Ost,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,162.0,3.0
102006,Hellersdorf Süd,2015,cases,Brand- stiftung,Arson,Property Crime,3.0,4.5
102006,Hellersdorf Süd,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,32.0,4.0
102006,Hellersdorf Süd,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,246.0,3.5
102006,Hellersdorf Süd,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,70.0,1.5
102006,Hellersdorf Süd,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,79.0,3.0
102006,Hellersdorf Süd,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,33.0,2.5
102006,Hellersdorf Süd,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,51.0,1.0
102006,Hellersdorf Süd,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,506.0,2.0
102006,Hellersdorf Süd,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,205.0,1.5
102006,Hellersdorf Süd,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,32.0,3.5
102006,Hellersdorf Süd,2015,cases,Raub,Robbery,Violent Crime,22.0,4.0
102006,Hellersdorf Süd,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,36.0,4.5
102006,Hellersdorf Süd,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,14.0,4.5
102006,Hellersdorf Süd,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,626.0,2.0
102006,Hellersdorf Süd,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,124.0,2.5
102006,Hellersdorf Süd,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,1856.0,1.0
102006,Hellersdorf Süd,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,41.0,3.0
102006,Hellersdorf Süd,2015,frequency,Brand- stiftung,Arson,Property Crime,12.0,4.5
102006,Hellersdorf Süd,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,130.0,4.0
102006,Hellersdorf Süd,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1002.0,3.5
102006,Hellersdorf Süd,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,285.0,1.5
102006,Hellersdorf Süd,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,322.0,3.0
102006,Hellersdorf Süd,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,134.0,2.5
102006,Hellersdorf Süd,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,208.0,1.0
